transaction_id,customer_id,transaction_date,product_category,quantity,unit_price,channel,is_churned,total_amount
TXN_00002617,CUST_00865,2025-10-21,Floral Blend,2,71.14,Funan Mall Outlet,0,142.28
TXN_00002618,CUST_00773,2025-01-09,Black Tea,4,53.88,Online Store,0,215.52
TXN_00002619,CUST_00391,2025-03-31,Floral Blend,3,13.65,Online Store,0,40.95
TXN_00002620,CUST_00636,2024-10-06,Premium Pu-erh,1,69.05,Online Store,1,69.05
TXN_00002621,CUST_00306,2025-10-17,Floral Blend,2,85.78,Online Store,0,171.56
TXN_00002622,CUST_00266,2024-07-18,Premium Pu-erh,3,74.83,Funan Mall Outlet,0,224.49
TXN_00002623,CUST_00446,2024-08-27,Floral Blend,1,84.7,Online Store,0,84.7
TXN_00002624,CUST_00440,2025-04-01,Floral Blend,4,28.05,Funan Mall Outlet,0,112.2
TXN_00002625,CUST_00894,2025-09-22,Floral Blend,3,90.0,Online Store,0,270.0
TXN_00002626,CUST_00651,2024-01-12,Green Tea,3,39.0,Online Store,0,117.0
TXN_00002627,CUST_00840,2024-07-26,Green Tea,3,11.21,Online Store,0,33.63
TXN_00002628,CUST_00001,2025-05-08,Floral Blend,1,85.91,Online Store,0,85.91
TXN_00002629,CUST_00519,2024-06-06,Premium Pu-erh,2,94.76,Funan Mall Outlet,0,189.52
TXN_00002630,CUST_00761,2024-06-26,Black Tea,2,69.0,Online Store,0,138.0
TXN_00002631,CUST_00650,2025-07-20,Oolong Tea,3,30.83,Funan Mall Outlet,0,92.49
TXN_00002632,CUST_00635,2024-02-04,Green Tea,3,32.66,Online Store,0,97.97999999999999
TXN_00002633,CUST_00308,2024-04-03,Floral Blend,1,51.99,Funan Mall Outlet,0,51.99
TXN_00002634,CUST_00739,2024-09-05,Oolong Tea,4,90.8,Online Store,0,363.2
TXN_00002635,CUST_00521,2024-10-04,Green Tea,3,23.46,Online Store,0,70.38
TXN_00002636,CUST_00468,2024-04-07,Black Tea,3,84.34,Online Store,0,253.02
TXN_00002637,CUST_00211,2025-02-02,Premium Pu-erh,4,36.22,Online Store,0,144.88
TXN_00002638,CUST_00111,2025-11-12,Floral Blend,3,82.77,Funan Mall Outlet,1,248.31
TXN_00002639,CUST_00007,2024-11-04,Black Tea,2,92.82,Online Store,0,185.64
TXN_00002640,CUST_00803,2024-03-22,Green Tea,3,48.47,Online Store,0,145.41
TXN_00002641,CUST_00476,2025-04-02,Floral Blend,2,42.85,Online Store,0,85.7
TXN_00002642,CUST_00873,2025-05-04,Oolong Tea,1,82.2,Online Store,0,82.2
TXN_00002643,CUST_00459,2024-07-22,Premium Pu-erh,1,57.65,Funan Mall Outlet,1,57.65
TXN_00002644,CUST_00252,2024-03-24,Green Tea,2,71.6,Funan Mall Outlet,0,143.2
TXN_00002645,CUST_00525,2025-04-08,Premium Pu-erh,2,66.05,Funan Mall Outlet,0,132.1
TXN_00002646,CUST_00751,2024-04-07,Floral Blend,4,23.76,Online Store,0,95.04
TXN_00002647,CUST_00437,2025-08-04,Black Tea,2,86.03,Funan Mall Outlet,0,172.06
TXN_00002648,CUST_00753,2025-06-04,Premium Pu-erh,2,27.62,Funan Mall Outlet,0,55.24
TXN_00002649,CUST_00980,2024-09-25,Oolong Tea,3,93.91,Online Store,0,281.73
TXN_00002650,CUST_00853,2025-03-14,Green Tea,4,32.55,Online Store,0,130.2
TXN_00002651,CUST_00660,2025-06-24,Oolong Tea,2,76.05,Funan Mall Outlet,0,152.1
TXN_00002652,CUST_00235,2025-02-08,Premium Pu-erh,2,35.62,Online Store,1,71.24
TXN_00002653,CUST_00305,2025-01-27,Black Tea,2,38.6,Funan Mall Outlet,0,77.2
TXN_00002654,CUST_00477,2025-04-24,Black Tea,3,37.9,Online Store,0,113.69999999999999
TXN_00002655,CUST_00678,2025-02-10,Oolong Tea,3,77.31,Online Store,0,231.93
TXN_00002656,CUST_00019,2025-05-26,Floral Blend,3,60.11,Funan Mall Outlet,0,180.32999999999998
TXN_00002657,CUST_00215,2025-05-16,Floral Blend,1,89.47,Funan Mall Outlet,0,89.47
TXN_00002658,CUST_00854,2024-02-20,Black Tea,3,37.66,Online Store,0,112.97999999999999
TXN_00002659,CUST_00134,2024-09-02,Oolong Tea,2,72.28,Funan Mall Outlet,0,144.56
TXN_00002660,CUST_00904,2023-12-18,Oolong Tea,3,77.77,Online Store,0,233.31
TXN_00002661,CUST_00128,2024-03-23,Oolong Tea,3,23.63,Funan Mall Outlet,0,70.89
TXN_00002662,CUST_00409,2025-05-05,Premium Pu-erh,4,46.05,Funan Mall Outlet,1,184.2
TXN_00002663,CUST_00421,2025-09-10,Floral Blend,2,53.45,Funan Mall Outlet,0,106.9
TXN_00002664,CUST_00293,2024-09-22,Floral Blend,3,42.01,Online Store,1,126.03
TXN_00002665,CUST_00245,2025-07-20,Premium Pu-erh,1,38.99,Online Store,1,38.99
TXN_00002666,CUST_00700,2024-10-20,Green Tea,4,71.78,Funan Mall Outlet,1,287.12
TXN_00002667,CUST_00555,2025-01-20,Premium Pu-erh,3,29.43,Online Store,0,88.28999999999999
TXN_00002668,CUST_00085,2024-02-07,Oolong Tea,4,73.85,Online Store,0,295.4
TXN_00002669,CUST_00555,2024-12-31,Premium Pu-erh,4,94.15,Funan Mall Outlet,1,376.6
TXN_00002670,CUST_00841,2025-06-21,Oolong Tea,1,60.87,Online Store,0,60.87
TXN_00002671,CUST_00374,2024-07-19,Black Tea,1,65.03,Online Store,0,65.03
TXN_00002672,CUST_00445,2024-11-18,Oolong Tea,1,16.2,Online Store,0,16.2
TXN_00002673,CUST_00377,2025-04-07,Floral Blend,2,87.8,Online Store,0,175.6
TXN_00002674,CUST_00389,2024-05-28,Premium Pu-erh,4,35.69,Online Store,0,142.76
TXN_00002675,CUST_00656,2025-03-04,Oolong Tea,3,65.35,Funan Mall Outlet,0,196.04999999999998
TXN_00002676,CUST_00050,2024-07-21,Green Tea,1,98.12,Online Store,0,98.12
TXN_00002677,CUST_00241,2025-11-13,Black Tea,1,63.6,Online Store,0,63.6
TXN_00002678,CUST_00293,2025-10-10,Green Tea,4,75.22,Funan Mall Outlet,0,300.88
TXN_00002679,CUST_00919,2025-08-17,Green Tea,4,50.08,Funan Mall Outlet,0,200.32
TXN_00002680,CUST_00562,2024-09-09,Green Tea,4,15.43,Funan Mall Outlet,0,61.72
TXN_00002681,CUST_00265,2024-09-15,Black Tea,3,81.78,Online Store,0,245.34
TXN_00002682,CUST_00119,2024-07-21,Black Tea,2,13.15,Funan Mall Outlet,0,26.3
TXN_00002683,CUST_00711,2024-07-06,Black Tea,2,73.06,Online Store,0,146.12
TXN_00002684,CUST_00916,2024-12-18,Black Tea,1,12.06,Online Store,0,12.06
TXN_00002685,CUST_00247,2025-03-31,Green Tea,2,87.61,Online Store,0,175.22
TXN_00002686,CUST_00069,2024-01-07,Floral Blend,3,24.19,Online Store,0,72.57000000000001
TXN_00002687,CUST_00852,2025-07-18,Floral Blend,2,56.28,Online Store,0,112.56
TXN_00002688,CUST_00056,2024-02-04,Black Tea,3,63.74,Funan Mall Outlet,0,191.22
TXN_00002689,CUST_00381,2025-04-28,Premium Pu-erh,1,51.18,Online Store,1,51.18
TXN_00002690,CUST_00038,2025-03-01,Oolong Tea,4,40.67,Funan Mall Outlet,0,162.68
TXN_00002691,CUST_00983,2023-12-18,Premium Pu-erh,3,52.1,Online Store,0,156.3
TXN_00002692,CUST_00800,2025-12-06,Premium Pu-erh,4,38.03,Online Store,0,152.12
TXN_00002693,CUST_00442,2024-07-11,Premium Pu-erh,1,49.43,Online Store,0,49.43
TXN_00002694,CUST_00017,2024-11-14,Floral Blend,3,42.3,Funan Mall Outlet,1,126.89999999999999
TXN_00002695,CUST_00951,2024-04-15,Oolong Tea,3,60.96,Funan Mall Outlet,0,182.88
TXN_00002696,CUST_00731,2025-03-30,Premium Pu-erh,2,31.41,Funan Mall Outlet,0,62.82
TXN_00002697,CUST_00824,2025-07-28,Black Tea,3,98.98,Funan Mall Outlet,0,296.94
TXN_00002698,CUST_00755,2024-01-10,Floral Blend,1,55.08,Funan Mall Outlet,0,55.08
TXN_00002699,CUST_00351,2024-07-23,Black Tea,4,27.47,Funan Mall Outlet,0,109.88
TXN_00002700,CUST_00971,2024-05-14,Black Tea,3,52.94,Funan Mall Outlet,0,158.82
TXN_00002701,CUST_00815,2024-10-09,Premium Pu-erh,1,87.98,Online Store,0,87.98
TXN_00002702,CUST_00297,2023-12-23,Black Tea,1,11.96,Online Store,0,11.96
TXN_00002703,CUST_00282,2024-09-27,Oolong Tea,3,71.16,Online Store,0,213.48
TXN_00002704,CUST_00585,2025-04-07,Black Tea,2,59.32,Online Store,0,118.64
TXN_00002705,CUST_00109,2024-03-04,Premium Pu-erh,3,25.26,Online Store,0,75.78
TXN_00002706,CUST_00179,2024-09-30,Black Tea,3,83.57,Online Store,0,250.70999999999998
TXN_00002707,CUST_00937,2025-01-19,Floral Blend,2,43.2,Online Store,0,86.4
TXN_00002708,CUST_00543,2025-07-25,Floral Blend,1,36.44,Online Store,0,36.44
TXN_00002709,CUST_00745,2024-12-01,Floral Blend,3,84.53,Funan Mall Outlet,0,253.59
TXN_00002710,CUST_00793,2025-03-11,Green Tea,2,67.47,Online Store,0,134.94
TXN_00002711,CUST_00024,2025-07-21,Floral Blend,4,90.84,Online Store,0,363.36
TXN_00002712,CUST_00842,2024-03-27,Floral Blend,4,66.69,Funan Mall Outlet,0,266.76
TXN_00002713,CUST_00790,2024-10-16,Green Tea,2,76.67,Online Store,0,153.34
TXN_00002714,CUST_00737,2025-08-02,Floral Blend,1,85.28,Online Store,0,85.28
TXN_00002715,CUST_00056,2025-07-25,Premium Pu-erh,2,14.93,Online Store,0,29.86
TXN_00002716,CUST_00179,2025-11-07,Floral Blend,1,79.84,Online Store,0,79.84
TXN_00002717,CUST_00231,2025-10-25,Floral Blend,4,65.23,Online Store,0,260.92
TXN_00002718,CUST_00893,2024-06-16,Green Tea,3,16.26,Online Store,0,48.78
TXN_00002719,CUST_00342,2025-05-05,Premium Pu-erh,2,55.77,Online Store,0,111.54
TXN_00002720,CUST_00476,2025-06-30,Black Tea,4,17.42,Funan Mall Outlet,0,69.68
TXN_00002721,CUST_00798,2024-09-27,Oolong Tea,3,76.24,Online Store,0,228.71999999999997
TXN_00002722,CUST_00575,2025-05-20,Premium Pu-erh,4,59.19,Funan Mall Outlet,0,236.76
TXN_00002723,CUST_00454,2025-11-02,Black Tea,2,95.82,Online Store,0,191.64
TXN_00002724,CUST_00231,2024-09-20,Premium Pu-erh,2,26.48,Online Store,0,52.96
TXN_00002725,CUST_00288,2025-01-21,Black Tea,3,64.54,Funan Mall Outlet,0,193.62
TXN_00002726,CUST_00212,2024-02-05,Black Tea,2,29.04,Online Store,0,58.08
TXN_00002727,CUST_00257,2024-02-21,Premium Pu-erh,4,65.27,Funan Mall Outlet,0,261.08
TXN_00002728,CUST_00529,2025-09-01,Green Tea,3,75.04,Online Store,0,225.12
TXN_00002729,CUST_00686,2024-12-18,Premium Pu-erh,3,75.01,Funan Mall Outlet,0,225.03000000000003
TXN_00002730,CUST_00928,2024-03-18,Premium Pu-erh,4,83.36,Online Store,1,333.44
TXN_00002731,CUST_00228,2024-05-25,Black Tea,1,86.82,Online Store,0,86.82
TXN_00002732,CUST_00225,2024-01-28,Oolong Tea,3,16.95,Funan Mall Outlet,0,50.849999999999994
TXN_00002733,CUST_00595,2024-02-05,Black Tea,1,40.89,Funan Mall Outlet,0,40.89
TXN_00002734,CUST_00802,2024-10-18,Floral Blend,4,71.84,Online Store,0,287.36
TXN_00002735,CUST_00434,2025-01-13,Premium Pu-erh,4,54.87,Funan Mall Outlet,0,219.48
TXN_00002736,CUST_00881,2025-07-21,Premium Pu-erh,3,27.16,Online Store,0,81.48
TXN_00002737,CUST_00757,2024-01-01,Green Tea,2,59.74,Online Store,0,119.48
TXN_00002738,CUST_00401,2024-04-23,Black Tea,3,46.67,Online Store,0,140.01
TXN_00002739,CUST_00621,2025-02-02,Green Tea,2,45.1,Funan Mall Outlet,0,90.2
TXN_00002740,CUST_00765,2024-12-27,Premium Pu-erh,1,82.88,Funan Mall Outlet,0,82.88
TXN_00002741,CUST_00087,2024-07-14,Black Tea,2,46.68,Online Store,0,93.36
TXN_00002742,CUST_00583,2025-04-17,Black Tea,3,12.38,Online Store,0,37.14
TXN_00002743,CUST_00892,2023-12-22,Floral Blend,2,15.23,Funan Mall Outlet,0,30.46
TXN_00002744,CUST_00541,2024-10-14,Floral Blend,4,87.06,Online Store,0,348.24
TXN_00002745,CUST_00683,2024-08-24,Oolong Tea,1,96.45,Online Store,0,96.45
TXN_00002746,CUST_00308,2024-04-25,Floral Blend,4,71.96,Online Store,0,287.84
TXN_00002747,CUST_00905,2025-08-10,Black Tea,4,42.79,Online Store,1,171.16
TXN_00002748,CUST_00342,2024-06-11,Floral Blend,4,94.47,Online Store,0,377.88
TXN_00002749,CUST_00435,2024-12-05,Oolong Tea,4,69.65,Online Store,0,278.6
TXN_00002750,CUST_00176,2024-04-23,Premium Pu-erh,2,85.99,Funan Mall Outlet,0,171.98
TXN_00002751,CUST_00138,2025-05-08,Floral Blend,4,78.93,Funan Mall Outlet,0,315.72
TXN_00002752,CUST_00193,2025-08-18,Black Tea,2,44.12,Online Store,0,88.24
TXN_00002753,CUST_00185,2025-05-13,Premium Pu-erh,4,53.08,Online Store,0,212.32
TXN_00002754,CUST_00217,2024-05-21,Black Tea,3,26.75,Online Store,0,80.25
TXN_00002755,CUST_00163,2025-06-12,Premium Pu-erh,4,36.28,Online Store,0,145.12
TXN_00002756,CUST_00160,2024-09-19,Black Tea,3,80.03,Funan Mall Outlet,0,240.09
TXN_00002757,CUST_00942,2024-07-30,Floral Blend,2,90.46,Funan Mall Outlet,0,180.92
TXN_00002758,CUST_00524,2024-03-17,Floral Blend,1,75.2,Funan Mall Outlet,0,75.2
TXN_00002759,CUST_00807,2025-07-06,Oolong Tea,2,51.87,Funan Mall Outlet,0,103.74
TXN_00002760,CUST_00600,2024-05-01,Premium Pu-erh,1,17.79,Online Store,0,17.79
TXN_00002761,CUST_00835,2025-11-10,Oolong Tea,1,15.13,Online Store,1,15.13
TXN_00002762,CUST_00041,2024-03-15,Green Tea,4,43.69,Funan Mall Outlet,0,174.76
TXN_00002763,CUST_00914,2024-05-18,Floral Blend,1,51.74,Funan Mall Outlet,0,51.74
TXN_00002764,CUST_00209,2025-07-26,Premium Pu-erh,2,64.82,Online Store,0,129.64
TXN_00002765,CUST_00740,2025-11-10,Oolong Tea,4,10.58,Online Store,0,42.32
TXN_00002766,CUST_00861,2024-02-08,Oolong Tea,1,99.08,Funan Mall Outlet,0,99.08
TXN_00002767,CUST_00274,2025-11-17,Green Tea,2,42.75,Online Store,0,85.5
TXN_00002768,CUST_00953,2024-08-28,Oolong Tea,1,86.33,Funan Mall Outlet,0,86.33
TXN_00002769,CUST_00278,2024-04-17,Black Tea,1,58.15,Funan Mall Outlet,0,58.15
TXN_00002770,CUST_00250,2025-11-18,Floral Blend,4,21.74,Online Store,0,86.96
TXN_00002771,CUST_00309,2025-05-07,Oolong Tea,4,81.78,Funan Mall Outlet,0,327.12
TXN_00002772,CUST_00719,2023-12-27,Oolong Tea,2,73.88,Funan Mall Outlet,0,147.76
TXN_00002773,CUST_00832,2025-12-08,Green Tea,4,57.47,Funan Mall Outlet,0,229.88
TXN_00002774,CUST_00139,2025-07-25,Black Tea,4,56.31,Online Store,0,225.24
TXN_00002775,CUST_00791,2025-06-25,Oolong Tea,3,17.87,Online Store,0,53.61
TXN_00002776,CUST_00545,2025-09-25,Floral Blend,3,69.03,Online Store,0,207.09
TXN_00002777,CUST_00820,2024-01-30,Floral Blend,2,92.01,Online Store,0,184.02
TXN_00002778,CUST_00903,2024-01-26,Oolong Tea,4,18.39,Online Store,0,73.56
TXN_00002779,CUST_00529,2025-05-14,Black Tea,2,33.72,Online Store,0,67.44
TXN_00002780,CUST_00056,2024-08-10,Floral Blend,3,91.21,Funan Mall Outlet,0,273.63
TXN_00002781,CUST_00111,2024-03-23,Floral Blend,3,35.59,Online Store,0,106.77000000000001
TXN_00002782,CUST_00004,2024-06-11,Black Tea,3,68.85,Online Store,0,206.54999999999998
TXN_00002783,CUST_00409,2025-09-16,Black Tea,2,58.13,Online Store,0,116.26
TXN_00002784,CUST_00413,2024-01-11,Oolong Tea,4,63.67,Funan Mall Outlet,0,254.68
TXN_00002785,CUST_00181,2025-07-28,Premium Pu-erh,1,47.42,Funan Mall Outlet,0,47.42
TXN_00002786,CUST_00012,2024-03-03,Green Tea,4,37.0,Online Store,0,148.0
TXN_00002787,CUST_00338,2025-12-01,Premium Pu-erh,2,14.37,Funan Mall Outlet,0,28.74
TXN_00002788,CUST_00796,2024-10-06,Premium Pu-erh,3,76.99,Online Store,0,230.96999999999997
TXN_00002789,CUST_00258,2024-04-18,Floral Blend,1,77.15,Online Store,0,77.15
TXN_00002790,CUST_00089,2025-05-17,Black Tea,2,70.37,Funan Mall Outlet,0,140.74
TXN_00002791,CUST_00615,2024-02-24,Floral Blend,3,67.93,Funan Mall Outlet,0,203.79000000000002
TXN_00002792,CUST_00890,2025-02-18,Green Tea,2,31.93,Online Store,1,63.86
TXN_00002793,CUST_00697,2025-01-13,Oolong Tea,1,12.01,Funan Mall Outlet,0,12.01
TXN_00002794,CUST_00249,2024-09-07,Green Tea,3,82.78,Funan Mall Outlet,0,248.34
TXN_00002795,CUST_00254,2025-01-03,Floral Blend,4,54.2,Online Store,0,216.8
TXN_00002796,CUST_00587,2025-06-19,Floral Blend,2,37.62,Online Store,0,75.24
TXN_00002797,CUST_00897,2025-01-31,Floral Blend,1,19.17,Online Store,0,19.17
TXN_00002798,CUST_00970,2024-07-04,Floral Blend,4,15.64,Online Store,0,62.56
TXN_00002799,CUST_00107,2025-02-15,Premium Pu-erh,1,41.4,Online Store,0,41.4
TXN_00002800,CUST_00667,2024-02-15,Oolong Tea,2,82.43,Funan Mall Outlet,0,164.86
TXN_00002801,CUST_00593,2024-02-20,Premium Pu-erh,1,92.69,Online Store,0,92.69
TXN_00002802,CUST_00588,2025-06-11,Floral Blend,3,90.71,Funan Mall Outlet,0,272.13
TXN_00002803,CUST_00484,2025-09-04,Black Tea,1,92.8,Online Store,0,92.8
TXN_00002804,CUST_00981,2025-05-06,Premium Pu-erh,2,91.7,Online Store,0,183.4
TXN_00002805,CUST_00971,2025-01-01,Floral Blend,3,57.45,Online Store,0,172.35000000000002
TXN_00002806,CUST_00257,2025-12-02,Floral Blend,1,29.75,Online Store,0,29.75
TXN_00002807,CUST_00638,2025-01-09,Oolong Tea,1,81.82,Online Store,0,81.82
TXN_00002808,CUST_00996,2023-12-25,Green Tea,3,29.23,Funan Mall Outlet,0,87.69
TXN_00002809,CUST_00902,2025-11-02,Premium Pu-erh,4,34.05,Funan Mall Outlet,0,136.2
TXN_00002810,CUST_00281,2025-05-16,Premium Pu-erh,4,30.99,Online Store,0,123.96
TXN_00002811,CUST_00985,2024-10-01,Premium Pu-erh,3,56.35,Funan Mall Outlet,0,169.05
TXN_00002812,CUST_00087,2024-06-16,Floral Blend,1,38.96,Online Store,0,38.96
TXN_00002813,CUST_00203,2025-01-24,Oolong Tea,4,23.87,Online Store,0,95.48
TXN_00002814,CUST_00015,2024-04-07,Floral Blend,3,50.79,Online Store,0,152.37
TXN_00002815,CUST_00150,2025-02-01,Floral Blend,2,88.65,Funan Mall Outlet,0,177.3
TXN_00002816,CUST_00935,2025-05-21,Black Tea,1,61.35,Online Store,0,61.35
TXN_00002817,CUST_00253,2024-04-26,Oolong Tea,2,89.05,Online Store,0,178.1
TXN_00002818,CUST_00187,2025-06-11,Premium Pu-erh,1,27.63,Online Store,0,27.63
TXN_00002819,CUST_00328,2025-10-07,Green Tea,4,25.03,Funan Mall Outlet,0,100.12
TXN_00002820,CUST_00543,2025-01-16,Premium Pu-erh,2,61.8,Funan Mall Outlet,0,123.6
TXN_00002821,CUST_00782,2024-04-14,Floral Blend,2,51.7,Funan Mall Outlet,0,103.4
TXN_00002822,CUST_00996,2025-05-25,Oolong Tea,3,69.42,Funan Mall Outlet,0,208.26
TXN_00002823,CUST_00396,2024-11-13,Oolong Tea,4,81.52,Online Store,0,326.08
TXN_00002824,CUST_00516,2024-01-16,Oolong Tea,4,77.62,Funan Mall Outlet,1,310.48
TXN_00002825,CUST_00458,2025-01-25,Black Tea,1,94.8,Funan Mall Outlet,0,94.8
TXN_00002826,CUST_00329,2025-05-27,Premium Pu-erh,3,45.84,Online Store,0,137.52
TXN_00002827,CUST_00819,2025-11-26,Black Tea,3,28.57,Online Store,0,85.71000000000001
TXN_00002828,CUST_00844,2025-05-09,Green Tea,1,59.58,Online Store,0,59.58
TXN_00002829,CUST_00168,2025-06-11,Floral Blend,2,19.97,Online Store,0,39.94
TXN_00002830,CUST_00692,2024-02-09,Black Tea,1,36.0,Funan Mall Outlet,1,36.0
TXN_00002831,CUST_00365,2024-12-23,Black Tea,1,28.71,Online Store,0,28.71
TXN_00002832,CUST_00177,2025-02-16,Floral Blend,1,45.69,Online Store,0,45.69
TXN_00002833,CUST_00654,2024-12-16,Oolong Tea,3,20.01,Funan Mall Outlet,0,60.03
TXN_00002834,CUST_00361,2024-05-30,Floral Blend,1,12.87,Online Store,0,12.87
TXN_00002835,CUST_00759,2024-07-28,Premium Pu-erh,1,69.11,Online Store,1,69.11
TXN_00002836,CUST_00638,2025-04-02,Floral Blend,1,64.92,Funan Mall Outlet,0,64.92
TXN_00002837,CUST_00774,2024-11-14,Oolong Tea,4,73.75,Online Store,0,295.0
TXN_00002838,CUST_00039,2023-12-30,Floral Blend,2,69.43,Funan Mall Outlet,0,138.86
TXN_00002839,CUST_00923,2025-10-12,Black Tea,2,20.29,Online Store,0,40.58
TXN_00002840,CUST_00415,2024-06-05,Green Tea,2,36.2,Online Store,0,72.4
TXN_00002841,CUST_00354,2025-03-03,Black Tea,2,21.66,Online Store,0,43.32
TXN_00002842,CUST_00254,2024-06-18,Green Tea,3,85.87,Online Store,0,257.61
TXN_00002843,CUST_00142,2025-11-05,Floral Blend,3,77.22,Funan Mall Outlet,0,231.66
TXN_00002844,CUST_00751,2024-07-17,Premium Pu-erh,1,28.14,Funan Mall Outlet,0,28.14
TXN_00002845,CUST_00739,2025-02-02,Floral Blend,3,40.72,Funan Mall Outlet,0,122.16
TXN_00002846,CUST_00852,2024-10-25,Oolong Tea,2,97.0,Online Store,0,194.0
TXN_00002847,CUST_00709,2025-07-23,Floral Blend,4,63.47,Funan Mall Outlet,0,253.88
TXN_00002848,CUST_00576,2025-08-03,Green Tea,1,82.1,Funan Mall Outlet,0,82.1
TXN_00002849,CUST_00899,2025-11-06,Black Tea,1,33.81,Online Store,0,33.81
TXN_00002850,CUST_00010,2023-12-23,Premium Pu-erh,2,28.9,Funan Mall Outlet,0,57.8
TXN_00002851,CUST_00619,2025-01-05,Floral Blend,2,80.55,Online Store,1,161.1
TXN_00002852,CUST_00025,2025-01-17,Floral Blend,2,71.73,Online Store,0,143.46
TXN_00002853,CUST_00956,2024-08-16,Black Tea,3,71.29,Funan Mall Outlet,0,213.87
TXN_00002854,CUST_00420,2025-03-11,Premium Pu-erh,1,59.74,Funan Mall Outlet,0,59.74
TXN_00002855,CUST_00662,2025-10-17,Floral Blend,2,60.72,Online Store,0,121.44
TXN_00002856,CUST_00220,2025-12-03,Floral Blend,4,76.21,Online Store,0,304.84
TXN_00002857,CUST_00852,2025-11-30,Green Tea,1,34.3,Funan Mall Outlet,0,34.3
TXN_00002858,CUST_00495,2024-05-07,Green Tea,1,41.75,Funan Mall Outlet,0,41.75
TXN_00002859,CUST_00236,2024-03-22,Oolong Tea,3,88.45,Online Store,0,265.35
TXN_00002860,CUST_00236,2024-07-08,Black Tea,1,37.8,Online Store,0,37.8
TXN_00002861,CUST_00218,2024-06-13,Premium Pu-erh,2,59.17,Online Store,0,118.34
TXN_00002862,CUST_00486,2024-03-19,Floral Blend,2,73.24,Funan Mall Outlet,0,146.48
TXN_00002863,CUST_00935,2025-05-06,Floral Blend,4,99.99,Online Store,0,399.96
TXN_00002864,CUST_00460,2024-11-18,Oolong Tea,1,49.18,Online Store,0,49.18
TXN_00002865,CUST_00662,2024-06-19,Floral Blend,1,48.53,Online Store,0,48.53
TXN_00002866,CUST_00634,2025-07-03,Black Tea,3,85.83,Funan Mall Outlet,0,257.49
TXN_00002867,CUST_00143,2024-03-06,Oolong Tea,2,82.5,Funan Mall Outlet,0,165.0
TXN_00002868,CUST_00989,2025-11-04,Black Tea,4,75.8,Funan Mall Outlet,0,303.2
TXN_00002869,CUST_00188,2025-09-12,Oolong Tea,2,51.69,Online Store,0,103.38
TXN_00002870,CUST_00254,2025-05-25,Floral Blend,1,39.15,Online Store,0,39.15
TXN_00002871,CUST_00067,2025-02-04,Oolong Tea,1,64.79,Funan Mall Outlet,0,64.79
TXN_00002872,CUST_00615,2025-09-06,Green Tea,4,88.86,Funan Mall Outlet,0,355.44
TXN_00002873,CUST_00335,2025-06-15,Premium Pu-erh,1,89.54,Funan Mall Outlet,0,89.54
TXN_00002874,CUST_00670,2024-03-27,Floral Blend,4,19.76,Funan Mall Outlet,0,79.04
TXN_00002875,CUST_00820,2025-04-21,Premium Pu-erh,4,48.55,Funan Mall Outlet,0,194.2
TXN_00002876,CUST_00873,2024-08-29,Floral Blend,2,51.82,Funan Mall Outlet,0,103.64
TXN_00002877,CUST_00408,2025-09-24,Premium Pu-erh,4,97.99,Funan Mall Outlet,0,391.96
TXN_00002878,CUST_00299,2024-07-13,Green Tea,1,71.02,Funan Mall Outlet,0,71.02
TXN_00002879,CUST_00907,2024-11-08,Premium Pu-erh,3,46.65,Online Store,0,139.95
TXN_00002880,CUST_00601,2024-08-13,Oolong Tea,3,12.35,Online Store,1,37.05
TXN_00002881,CUST_00356,2024-12-21,Premium Pu-erh,1,60.88,Funan Mall Outlet,0,60.88
TXN_00002882,CUST_00255,2024-03-18,Floral Blend,3,18.65,Online Store,1,55.949999999999996
TXN_00002883,CUST_00352,2024-03-05,Black Tea,3,85.1,Funan Mall Outlet,0,255.29999999999998
TXN_00002884,CUST_00731,2024-02-11,Premium Pu-erh,4,77.73,Online Store,0,310.92
TXN_00002885,CUST_00520,2024-12-13,Premium Pu-erh,3,51.45,Online Store,0,154.35000000000002
TXN_00002886,CUST_00523,2025-09-06,Premium Pu-erh,3,48.63,Online Store,0,145.89000000000001
TXN_00002887,CUST_00836,2025-01-13,Floral Blend,3,90.76,Online Store,0,272.28000000000003
TXN_00002888,CUST_00949,2024-07-02,Premium Pu-erh,2,35.96,Online Store,0,71.92
TXN_00002889,CUST_00755,2024-05-02,Floral Blend,1,32.41,Online Store,0,32.41
TXN_00002890,CUST_00693,2024-03-11,Floral Blend,4,94.53,Funan Mall Outlet,1,378.12
TXN_00002891,CUST_00283,2024-09-19,Black Tea,3,82.83,Online Store,1,248.49
TXN_00002892,CUST_00311,2024-11-26,Oolong Tea,1,83.86,Online Store,0,83.86
TXN_00002893,CUST_00098,2025-07-02,Floral Blend,3,27.57,Online Store,0,82.71000000000001
TXN_00002894,CUST_00196,2025-05-11,Green Tea,2,22.9,Funan Mall Outlet,0,45.8
TXN_00002895,CUST_00481,2025-09-24,Premium Pu-erh,2,12.34,Funan Mall Outlet,0,24.68
TXN_00002896,CUST_00877,2024-07-31,Green Tea,3,31.33,Funan Mall Outlet,0,93.99
TXN_00002897,CUST_00225,2024-10-03,Premium Pu-erh,3,79.68,Online Store,0,239.04000000000002
TXN_00002898,CUST_00844,2025-07-26,Black Tea,3,31.6,Online Store,0,94.80000000000001
